DateTime,Date,Score,Rank,M All,M 100,M 40,M 20,Total
,10/06/2018,"107,690","7,960","116,850","117,520","115,295","116,980",1009
10/07/2018 12:34 PM,10/07/2018,"120,010",738,"116,855","117,540","115,295","116,980",1010
,10/07/2018,"118,920","1,896","116,860","117,540","116,025","117,270",1011
,10/07/2018,"119,740",977,"116,865","117,540","116,025","117,845",1012
,10/07/2018,"100,940","8,772","116,860","117,540","115,295","117,845",1013
,10/07/2018,"121,430",74,"116,865","117,540","116,025","117,845",1014
,10/07/2018,"119,450","1,278","116,870","117,540","116,710","117,845",1015
,10/07/2018,"119,970",757,"116,870","117,540","116,910","118,205",1016
,10/07/2018,"107,560","7,984","116,870","117,380","116,910","117,240",1017
,10/07/2018,"118,860","1,973","116,870","117,380","116,980","117,240",1018
,10/07/2018,"119,910",817,"116,870","117,380","117,270","118,195",1019
,10/07/2018,"119,870",857,"116,870","117,540","117,270","118,870",1020
,10/07/2018,"117,900","3,115","116,870","117,540","117,270","118,380",1021
,10/07/2018,"68,020","9,798","116,870","117,380","116,980","118,380",1022
10/07/2018 8:12 PM,10/07/2018,"111,460","7,145","116,870","117,380","116,980","118,380",1023
10/08/2018 12:53 PM,10/08/2018,"72,870","9,744","116,870","117,120","116,980","118,380",1024
,10/08/2018,"114,610","5,914","116,870","117,120","116,980","117,715",1025
,10/08/2018,"102,030","8,664","116,865","117,120","116,980","117,715",1026
,10/08/2018,"109,810","7,567","116,860","117,120","116,980","117,715",1027
,10/08/2018,"120,510",371,"116,865","117,120","117,270","118,380",1028
,10/08/2018,"122,390",2,"116,870","117,380","117,715","118,890",1029
,10/08/2018,"112,740","6,752","116,865","117,380","117,270","118,380",1030
,10/08/2018,"118,340","2,554","116,870","117,380","117,715","118,120",1031
,10/08/2018,"117,360","3,742","116,870","117,445","117,715","117,630",1032
,10/08/2018,"108,670","7,793","116,870","117,445","117,715","117,630",1033
,10/08/2018,"109,360","7,651","116,865","117,295","117,445","115,985",1034
,10/08/2018,"108,350","7,851","116,860","117,295","117,155","113,675",1035
,10/08/2018,"106,120","8,204","116,855","117,120","116,750","112,100",1036
,10/08/2018,"119,660","1,068","116,860","117,120","116,750","113,675",1037
,10/08/2018,"119,530","1,196","116,865","117,185","116,750","113,675",1038
,10/08/2018,"119,930",799,"116,870","117,185","116,955","113,675",1039
,10/08/2018,"109,410","7,637","116,865","116,980","116,955","112,100",1040
10/09/2018 7:01 PM,10/09/2018,"115,290","5,522","116,860","116,980","115,920","112,100",1041
,10/09/2018,"117,320","3,779","116,865","116,980","116,935","113,675",1042
,10/09/2018,"119,610","1,113","116,870","117,165","117,340","114,950",1043
,10/09/2018,"121,080",148,"116,870","117,340","117,445","116,305",1044
,10/09/2018,"114,570","5,936","116,870","117,340","117,340","116,305",1045
,10/09/2018,"117,480","3,625","116,870","117,420","117,420","117,340",1046
,10/09/2018,"94,250","9,212","116,870","117,420","117,420","117,340",1047
10/10/2018 1:08 PM,10/10/2018,"110,260","7,454","116,865","117,420","117,340","116,305",1048
,10/10/2018,"118,770","2,075","116,870","117,420","117,420","116,305",1049
,10/10/2018,"119,220","1,536","116,870","117,505","117,420","117,340",1050
,10/10/2018,"118,530","2,350","116,870","117,505","117,420","117,340",1051
,10/10/2018,"120,190",594,"116,870","117,505","117,420","117,400",1052
,10/10/2018,"109,530","7,617","116,870","117,420","117,420","117,400",1053
,10/10/2018,"119,620","1,106","116,870","117,420","117,420","118,005",1054
,10/10/2018,"115,550","5,356","116,870","117,340","117,340","118,005",1055
,10/10/2018,"96,120","9,113","116,870","117,165","116,435","118,005",1056
10/10/2018 7:25 PM,10/10/2018,"117,660","3,410","116,870","117,165","117,340","117,570",1057
,10/10/2018,"116,280","4,789","116,870","116,980","116,800","117,400",1058
,10/10/2018,"115,630","5,295","116,870","116,910","115,955","116,800",1059
,10/10/2018,"113,820","6,314","116,865","116,810","115,590","116,800",1060
10/11/2018 11:01 AM,10/11/2018,"117,110","4,005","116,870","116,810","115,590","117,215",1061
,10/11/2018,"117,790","3,250","116,870","116,910","115,955","117,295",1062
,10/11/2018,"117,470","3,631","116,870","116,980","116,695","117,290",1063
10/11/2018 7:24 PM,10/11/2018,"115,910","5,080","116,870","116,910","116,695","116,695",1064
,10/11/2018,"118,660","2,207","116,870","116,910","117,215","117,290",1065
,10/11/2018,"118,390","2,502","116,870","116,910","117,340","117,290",1066
,10/11/2018,"117,860","3,173","116,870","116,910","117,415","117,565",1067
10/13/2018 6:45 AM,10/13/2018,"114,680","5,878","116,870","116,910","117,340","117,565",1068
,10/13/2018,"90,320","9,364","116,870","116,910","117,215","117,290",1069
,10/13/2018,"117,890","3,126","116,870","116,910","117,340","117,290",1070
,10/13/2018,"105,850","8,242","116,870","116,910","117,215","116,695",1071
,10/13/2018,"119,960",769,"116,870","116,910","117,215","116,695",1072
,10/13/2018,"99,050","8,922","116,870","116,710","117,215","116,695",1073
,10/13/2018,"107,450","8,008","116,870","116,710","117,215","116,095",1074
,10/13/2018,"119,410","1,325","116,870","116,910","117,395","116,695",1075
,10/13/2018,"106,350","8,173","116,870","116,910","117,395","116,695",1076
,10/13/2018,"114,320","6,088","116,870","116,910","117,215","116,095",1077
,10/13/2018,"110,380","7,414","116,865","116,910","116,695","115,770",1078
,10/13/2018,"109,370","7,652","116,860","116,910","116,095","115,295",1079
,10/13/2018,"118,250","2,689","116,865","116,910","116,695","116,510",1080
,10/13/2018,"117,440","3,653","116,870","116,910","117,215","116,675",1081
,10/13/2018,"112,360","6,885","116,865","116,710","116,695","115,295",1082
,10/13/2018,"118,670","2,193","116,870","116,910","116,695","115,295",1083
,10/13/2018,"67,100","9,808","116,865","116,910","116,095","114,500",1084
,10/13/2018,"114,130","6,168","116,860","116,910","116,095","114,225",1085
,10/13/2018,"117,400","3,701","116,865","116,980","116,095","114,225",1086
,10/13/2018,"114,850","5,780","116,860","116,980","116,095","114,225",1087
,10/13/2018,"113,920","6,268","116,855","116,980","116,095","114,025",1088
,10/13/2018,"119,120","1,673","116,860","117,060","116,095","114,225",1089
,10/13/2018,"114,730","5,844","116,855","116,980","115,770","114,225",1090
,10/13/2018,"114,780","5,815","116,850","116,980","115,590","114,525",1091
,10/13/2018,"118,610","2,259","116,855","117,030","115,590","114,525",1092
,10/13/2018,"107,800","7,946","116,850","117,030","115,590","114,525",1093
,10/13/2018,"114,010","6,230","116,845","116,750","115,200","114,525",1094
,10/13/2018,"118,140","2,828","116,850","116,750","115,240","114,525",1095
,10/13/2018,"105,050","8,349","116,845","116,415","115,240","114,525",1096
,10/13/2018,"113,090","6,635","116,840","116,095","114,815","114,430",1097
,10/13/2018,"100,210","8,832","116,840","115,770","114,755","114,430",1098
,10/13/2018,"119,070","1,734","116,840","115,770","114,755","114,755",1099
10/13/2018 9:13 PM,10/13/2018,"119,260","1,481","116,845","116,095","114,815","114,755",1100
,10/13/2018,"99,050","8,925","116,840","115,770","114,755","114,430",1101
,10/13/2018,"120,060",701,"116,845","116,095","114,755","114,755",1102
,10/13/2018,"117,980","3,022","116,850","116,095","114,755","114,755",1103
,10/13/2018,"113,380","6,511","116,845","116,095","114,705","114,755",1104
,10/13/2018,"113,850","6,299","116,840","115,770","114,500","114,755",1105
,10/13/2018,"94,510","9,203","116,840","115,770","114,225","114,370",1106
,10/13/2018,"119,800",926,"116,840","116,095","114,225","114,370",1107
,10/13/2018,"76,660","9,687","116,840","115,770","114,070","114,370",1108
10/14/2018 2:09 PM,10/14/2018,"117,270","3,848","116,840","116,095","114,225","114,370",1109
,10/14/2018,"118,140","2,827","116,845","116,095","114,225","114,395",1110
,10/14/2018,"116,660","4,446","116,840","116,095","114,525","115,335",1111
,10/14/2018,"110,600","7,374","116,840","115,770","114,225","113,930",1112
,10/14/2018,"117,790","3,251","116,840","116,095","114,525","115,335",1113
,10/14/2018,"107,840","7,943","116,840","115,770","114,525","115,255",1114
,10/14/2018,"112,890","6,708","116,840","115,590","114,225","113,615",1115
,10/14/2018,"119,780",938,"116,840","115,590","114,525","115,255",1116
,10/14/2018,"117,240","3,876","116,840","115,770","114,755","116,950",1117
,10/14/2018,"111,050","7,254","116,840","115,590","114,755","116,950",1118
,10/14/2018,"104,920","8,364","116,840","115,420","114,755","115,255",1119
,10/14/2018,"114,480","5,981","116,830","115,070","114,605","114,165",1120
,10/14/2018,"118,670","2,187","116,840","115,070","114,605","115,570",1121
,10/14/2018,"119,410","1,321","116,840","115,420","114,755","115,570",1122
,10/14/2018,"119,040","1,759","116,840","115,590","114,755","115,570",1123
,10/14/2018,"112,970","6,681","116,840","115,590","114,755","115,570",1124
,10/14/2018,"120,640",303,"116,840","115,770","114,815","116,950",1125
,10/14/2018,"113,500","6,456","116,840","115,770","114,755","116,950",1126
,10/14/2018,"111,300","7,185","116,840","115,770","114,605","115,570",1127
,10/14/2018,"117,630","3,437","116,840","115,770","114,755","116,950",1128
,10/14/2018,"118,250","2,685","116,840","115,770","114,755","116,950",1129
,10/14/2018,"102,580","8,624","116,840","115,770","114,630","115,570",1130
,10/14/2018,"119,610","1,110","116,840","115,770","115,570","115,860",1131
,10/14/2018,"88,400","9,432","116,840","115,590","114,245","115,860",1132
,10/14/2018,"104,820","8,378","116,840","115,590","114,245","113,990",1133
10/15/2018 6:43 PM,10/15/2018,"117,910","3,105","116,840","115,770","115,570","115,860",1134
,10/15/2018,"112,190","6,940","116,840","115,770","114,165","115,860",1135
,10/15/2018,"121,210",114,"116,840","116,095","115,570","115,860",1136
,10/15/2018,"115,880","5,103","116,840","115,895","116,270","115,180",1137
,10/15/2018,"118,250","2,684","116,840","115,895","116,950","116,755",1138
,10/15/2018,"119,290","1,452","116,840","115,895","116,950","117,770",1139
,10/15/2018,"111,690","7,101","116,840","115,895","116,270","117,770",1140
,10/15/2018,"120,990",175,"116,840","116,095","116,950","117,770",1141
,10/15/2018,"117,900","3,118","116,845","116,095","116,950","117,765",1142
10/16/2018 9:16 PM,10/16/2018,"118,280","2,635","116,850","116,095","116,950","117,765",1143
,10/16/2018,"118,340","2,553","116,855","116,095","117,255","117,905",1144
10/17/2018 7:00 AM,10/17/2018,"111,960","7,018","116,850","116,095","117,255","117,765",1145
,10/17/2018,"118,200","2,762","116,855","116,095","117,450","117,905",1146
,10/17/2018,"118,790","2,055","116,860","116,470","117,450","118,055",1147
,10/17/2018,"114,690","5,870","116,855","116,470","117,450","118,055",1148
,10/17/2018,"117,550","3,549","116,860","116,470","117,590","117,905",1149
,10/17/2018,"118,180","2,784","116,865","116,470","117,590","118,045",1150
,10/17/2018,"116,680","4,430","116,860","116,470","117,590","117,905",1151
,10/17/2018,"115,190","5,581","116,855","116,095","117,590","117,905",1152
,10/17/2018,"73,470","9,735","116,850","116,095","117,395","117,905",1153
,10/17/2018,"115,830","5,148","116,845","115,895","117,395","117,725",1154
,10/17/2018,"115,690","5,254","116,840","115,895","117,395","117,725",1155
,10/17/2018,"113,000","6,669","116,840","115,895","116,960","117,115",1156
,10/17/2018,"115,770","5,197","116,840","115,855","116,280","117,115",1157
,10/17/2018,"111,620","7,117","116,830","115,800","116,280","116,255",1158
,10/17/2018,"117,750","3,313","116,840","115,855","117,115","116,255",1159
,10/17/2018,"121,240",108,"116,840","115,895","117,590","117,115",1160
,10/17/2018,"120,150",621,"116,840","115,895","117,590","117,115",1161
,10/17/2018,"113,010","6,665","116,840","115,855","117,115","116,255",1162
,10/17/2018,"120,250",541,"116,840","115,855","117,115","116,255",1163
,10/17/2018,"117,810","3,233","116,845","115,855","117,590","116,255",1164
,10/17/2018,"97,460","9,037","116,840","115,800","117,115","116,255",1165
,10/17/2018,"110,830","7,317","116,840","115,730","117,115","115,800",1166
,10/17/2018,"115,390","5,463","116,840","115,540","117,115","115,730",1167
,10/17/2018,"119,590","1,139","116,840","115,730","117,115","115,800",1168
,10/17/2018,"94,540","9,197","116,840","115,730","116,280","115,730",1169
,10/17/2018,"115,110","5,630","116,830","115,540","116,280","115,540",1170
,10/17/2018,"106,730","8,121","116,820","115,540","115,855","115,290",1171
,10/17/2018,"117,840","3,204","116,830","115,540","116,280","115,540",1172
,10/17/2018,"115,140","5,609","116,820","115,540","116,280","115,540",1173
,10/17/2018,"118,730","2,121","116,830","115,730","116,280","115,540",1174
,10/17/2018,"111,920","7,032","116,820","115,540","116,280","115,265",1175
,10/17/2018,"115,730","5,223","116,815","115,710","115,855","115,560",1176
,10/17/2018,"113,870","6,294","116,810","115,710","115,800","115,265",1177
,10/17/2018,"104,470","8,423","116,810","115,710","115,750","115,265",1178
,10/17/2018,"111,560","7,134","116,810","115,710","115,710","115,125",1179
,10/17/2018,"117,700","3,379","116,810","115,710","115,750","115,125",1180
,10/17/2018,"116,960","4,166","116,810","115,710","115,750","115,125",1181
,10/17/2018,"113,260","6,570","116,810","115,710","115,710","115,125",1182
,10/17/2018,"113,610","6,409","116,810","115,540","115,540","114,490",1183
,10/17/2018,"103,270","8,555","116,805","115,540","115,290","113,740",1184
,10/17/2018,"121,590",51,"116,810","115,710","115,540","114,490",1185
10/17/2018 5:21 PM,10/17/2018,"118,750","2,100","116,810","115,710","115,540","115,125",1186
,10/17/2018,"113,440","6,494","116,810","115,710","115,290","114,490",1187
,10/17/2018,"111,230","7,213","116,805","115,710","115,290","113,740",1188
10/18/2018 6:40 PM,10/18/2018,"116,220","4,849","116,800","115,710","115,290","114,490",1189
,10/18/2018,"120,240",554,"116,805","115,750","115,290","114,505",1190
,10/18/2018,"110,730","7,354","116,800","115,750","115,165","114,505",1191
,10/18/2018,"108,090","7,904","116,800","115,710","115,125","113,740",1192
,10/18/2018,"115,950","5,050","116,800","115,750","115,265","113,740",1193
,10/18/2018,"118,930","1,891","116,800","115,800","115,265","113,740",1194
10/19/2018 11:01 AM,10/19/2018,"119,520","1,207","116,800","115,800","115,265","114,800",1195
,10/19/2018,"117,350","3,768","116,805","115,855","115,560","114,910",1196
,10/19/2018,"119,100","1,694","116,810","115,915","115,560","116,085",1197
,10/19/2018,"118,630","2,239","116,810","116,085","115,840","116,590",1198
,10/19/2018,"118,120","2,865","116,810","116,085","115,840","117,155",1199
,10/19/2018,"49,650","9,899","116,810","115,915","115,560","116,590",1200
,10/19/2018,"118,560","2,319","116,810","116,085","115,560","116,785",1201
10/20/2018 6:53 PM,10/20/2018,"118,940","1,880","116,815","116,085","115,840","117,735",1202
,10/20/2018,"120,540",361,"116,820","116,085","115,840","118,340",1203
,10/20/2018,"108,260","7,874","116,815","116,085","115,560","118,340",1204
,10/20/2018,"117,550","3,559","116,820","116,440","115,840","117,835",1205
,10/20/2018,"116,300","4,789","116,815","116,480","116,085","117,450",1206
,10/20/2018,"118,650","2,221","116,820","116,480","116,260","117,835",1207
,10/20/2018,"120,470",399,"116,830","116,670","116,260","118,340",1208
,10/20/2018,"119,530","1,201","116,840","116,670","116,630","118,595",1209
,10/20/2018,"110,870","7,320","116,830","116,480","116,630","118,340",1210
10/21/2018 12:11 PM,10/21/2018,"116,730","4,397","116,820","116,490","116,845","118,340",1211
,10/21/2018,"117,510","3,618","116,830","116,705","116,845","118,340",1212
10/22/2018 10:00 AM,10/22/2018,"118,880","1,957","116,840","116,705","117,155","118,595",1213
