Score,Rank,Pct,Max,Mean,Median,Total
"99,970",387,0.28,"120,490","100,840","108,670",538
"117,210",23,0.96,"120,490","100,870","108,680",539
"4,650",533,0.01,"120,490","100,692","108,670",540
"113,380",119,0.78,"120,490","100,715","108,680",541
"115,940",48,0.91,"120,490","100,743","108,690",542
"118,920",8,0.99,"120,490","100,777","108,690",543
"118,240",11,0.98,"120,490","100,809","108,690",544
"113,300",127,0.77,"120,490","100,832","108,740",545
"113,880",109,0.80,"120,490","100,856","108,790",546
"115,590",61,0.89,"120,490","100,883","108,795",547
"104,060",354,0.35,"120,490","100,889","108,790",548
"112,480",153,0.72,"120,490","100,910","108,795",549
"112,130",175,0.68,"120,490","100,930","108,800",550
"103,310",368,0.33,"120,490","100,934","108,795",551
"91,950",445,0.19,"120,490","100,918","108,790",552
"88,190",454,0.18,"120,490","100,895","108,740",553
"120,390",2,1.00,"120,490","100,930","108,790",554
"29,020",542,0.02,"120,490","100,801","108,740",555
"78,550",493,0.11,"120,490","100,761","108,690",556
"114,810",87,0.84,"120,490","100,786","108,740",557
"91,510",449,0.20,"120,490","100,769","108,690",558
"117,420",25,0.96,"120,490","100,799","108,740",559
"102,760",376,0.33,"120,490","100,803","108,690",560
"113,180",135,0.76,"120,490","100,825","108,740",561
"109,900",255,0.55,"120,490","100,841","108,790",562
"115,040",83,0.85,"120,490","100,866","108,795",563
"115,470",69,0.88,"120,490","100,892","108,800",564
"114,200",102,0.82,"120,490","100,915","108,825",565
"116,570",40,0.93,"120,490","100,943","108,850",566
"104,250",362,0.36,"120,490","100,949","108,825",567
"112,220",177,0.69,"120,490","100,969","108,850",568
"94,960",441,0.22,"120,490","100,958","108,825",569
"115,680",64,0.89,"120,490","100,984","108,850",570
"116,140",49,0.91,"120,490","101,011","108,865",571
"113,770",125,0.78,"120,490","101,033","108,880",572
"96,440",440,0.23,"120,490","101,025","108,865",573
"112,050",189,0.67,"120,490","101,044","108,880",574
"71,910",527,0.08,"120,490","100,993","108,865",575
"69,070",533,0.07,"120,490","100,938","108,850",576
"117,330",27,0.95,"120,490","100,966","108,865",577
"113,910",118,0.80,"120,490","100,989","108,880",578
"112,250",178,0.69,"120,490","101,008","108,890",579
"99,710",421,0.27,"120,490","101,006","108,880",580
"104,510",368,0.37,"120,490","101,012","108,865",581
"92,330",467,0.20,"120,490","100,997","108,850",582
"110,020",261,0.55,"120,490","101,013","108,865",583
"77,390",519,0.11,"120,490","100,972","108,850",584
"16,010",573,0.02,"120,490","100,827","108,825",585
"109,050",287,0.51,"120,490","100,841","108,850",586
"115,680",66,0.89,"120,490","100,866","108,865",587
"37,180",572,0.03,"120,490","100,758","108,850",588
"105,440",361,0.39,"120,490","100,766","108,825",589
"105,000",364,0.38,"120,490","100,773","108,800",590
"103,080",395,0.33,"120,490","100,777","108,795",591
"117,730",19,0.97,"120,490","100,806","108,800",592
"114,420",102,0.83,"120,490","100,829","108,825",593
"111,370",217,0.63,"120,490","100,846","108,850",594
"58,050",565,0.05,"120,490","100,774","108,825",595
"103,230",396,0.34,"120,490","100,779","108,800",596
"96,920",455,0.24,"120,490","100,772","108,795",597
"110,600",247,0.59,"120,490","100,788","108,800",598
"102,430",405,0.32,"120,490","100,791","108,795",599
"113,220",147,0.76,"120,490","100,812","108,800",600
"111,300",221,0.63,"120,490","100,829","108,825",601
"92,650",481,0.20,"120,490","100,816","108,800",602
520,599,0.01,"120,490","100,649","108,795",603
"112,720",163,0.73,"120,490","100,669","108,800",604
"96,440",462,0.24,"120,490","100,662","108,795",605
"115,340",80,0.87,"120,490","100,687","108,800",606
"113,510",140,0.77,"120,490","100,708","108,825",607
"75,440",544,0.11,"120,490","100,666","108,800",608
"46,730",588,0.03,"120,490","100,578","108,795",609
"106,790",357,0.41,"120,490","100,588","108,790",610
"97,080",463,0.24,"120,490","100,582","108,740",611
"115,870",59,0.90,"120,490","100,607","108,790",612
"118,220",13,0.98,"120,490","100,636","108,795",613
"62,700",576,0.06,"120,490","100,574","108,790",614
"99,320",448,0.27,"120,490","100,572","108,740",615
"98,170",461,0.25,"120,490","100,568","108,690",616
"105,400",374,0.39,"120,490","100,576","108,690",617
"116,770",42,0.93,"120,490","100,602","108,690",618
"111,000",239,0.61,"120,490","100,619","108,740",619
"75,420",554,0.11,"120,490","100,578","108,690",620
"110,990",240,0.61,"120,490","100,595","108,740",621
"47,780",598,0.04,"120,490","100,510","108,690",622
"114,090",116,0.81,"120,490","100,532","108,740",623
"113,070",159,0.75,"120,490","100,552","108,790",624
"112,670",174,0.72,"120,490","100,571","108,795",625
"109,310",296,0.53,"120,490","100,585","108,800",626
"102,780",419,0.33,"120,490","100,589","108,795",627
"112,090",204,0.68,"120,490","100,607","108,800",628
"115,530",76,0.88,"120,490","100,631","108,825",629
"25,650",615,0.02,"120,490","100,512","108,800",630
"106,220",373,0.41,"120,490","100,521","108,795",631
"113,440",146,0.77,"120,490","100,541","108,800",632
"106,470",373,0.41,"120,490","100,551","108,795",633
"111,240",235,0.63,"120,490","100,568","108,800",634
"114,430",107,0.83,"120,490","100,589","108,825",635
"68,240",586,0.08,"120,490","100,539","108,800",636
"114,420",108,0.83,"120,490","100,560","108,825",637
"109,680",297,0.53,"120,490","100,575","108,850",638
"74,690",573,0.10,"120,490","100,534","108,825",639
"105,300",392,0.39,"120,490","100,542","108,800",640
"110,100",283,0.56,"120,490","100,557","108,825",641
"116,700",43,0.93,"120,490","100,582","108,850",642
"115,970",58,0.91,"120,490","100,606","108,865",643
"114,690",104,0.84,"120,490","100,628","108,880",644
"115,690",69,0.89,"120,490","100,651","108,890",645
"113,540",149,0.77,"120,490","100,671","108,900",646
"114,390",116,0.82,"120,490","100,692","108,925",647
"112,150",212,0.67,"120,490","100,710","108,950",648
"112,840",180,0.72,"120,490","100,728","108,960",649
"111,630",232,0.64,"120,490","100,745","108,970",650
"109,590",309,0.53,"120,490","100,759","108,980",651
"79,010",572,0.12,"120,490","100,725","108,970",652
"112,070",217,0.67,"120,490","100,743","108,980",653
"116,580",45,0.93,"120,490","100,767","108,990",654
"88,690",536,0.18,"120,490","100,749","108,980",655
"119,240",4,0.99,"120,490","100,777","108,990",656
850,652,0.01,"120,490","100,625","108,980",657
"107,810",359,0.45,"120,490","100,636","108,970",658
"111,130",253,0.62,"120,490","100,651","108,980",659
"90,040",538,0.18,"120,490","100,635","108,970",660
"110,370",291,0.56,"120,490","100,650","108,980",661
"61,110",624,0.06,"120,490","100,590","108,970",662
"113,540",152,0.77,"120,490","100,610","108,980",663
"24,810",648,0.02,"120,490","100,496","108,970",664
"94,250",521,0.22,"120,490","100,486","108,960",665
"113,060",173,0.74,"120,490","100,505","108,970",666
"111,590",240,0.64,"120,490","100,522","108,980",667
"114,500",111,0.83,"120,490","100,543","108,990",668
"118,410",13,0.98,"120,490","100,570","109,000",669
"116,990",38,0.94,"120,490","100,594","109,010",670
"91,490",541,0.19,"120,490","100,580","109,000",671
"111,700",237,0.65,"120,490","100,597","109,010",672
"90,100",546,0.19,"120,490","100,581","109,000",673
"108,000",365,0.46,"120,490","100,592","108,990",674
"115,540",83,0.88,"120,490","100,615","109,000",675
520,671,0.01,"120,490","100,466","108,990",676
"114,450",117,0.83,"120,490","100,487","109,000",677
"110,550",290,0.57,"120,490","100,502","109,010",678
"71,530",617,0.09,"120,490","100,459","109,000",679
"113,650",154,0.77,"120,490","100,479","109,010",680
"108,450",359,0.47,"120,490","100,490","109,000",681
"108,760",350,0.49,"120,490","100,503","108,990",682
"106,970",403,0.41,"120,490","100,512","108,980",683
"116,630",47,0.93,"120,490","100,536","108,990",684
"109,560",328,0.52,"120,490","100,549","109,000",685
520,680,0.01,"120,490","100,403","108,990",686
"114,900",109,0.84,"120,490","100,424","109,000",687
"111,660",244,0.65,"120,490","100,440","109,010",688
"107,340",399,0.42,"120,490","100,450","109,000",689
"100,510",485,0.30,"120,490","100,450","108,990",690
"110,920",277,0.60,"120,490","100,466","109,000",691
"110,000",316,0.54,"120,490","100,479","109,010",692
"103,760",457,0.34,"120,490","100,484","109,000",693
"91,680",558,0.20,"120,490","100,471","108,990",694
"103,080",466,0.33,"120,490","100,475","108,980",695
"110,200",310,0.55,"120,490","100,489","108,990",696
"113,160",177,0.75,"120,490","100,507","109,000",697
"78,650",613,0.12,"120,490","100,476","108,990",698
"116,080",61,0.91,"120,490","100,498","109,000",699
"66,600",647,0.08,"120,490","100,450","108,990",700
"91,760",562,0.20,"120,490","100,438","108,980",701
"106,330",421,0.40,"120,490","100,446","108,970",702
"102,540",476,0.32,"120,490","100,449","108,960",703
"110,640",293,0.58,"120,490","100,463","108,970",704
"61,160",663,0.06,"120,490","100,408","108,960",705
"110,090",317,0.55,"120,490","100,421","108,970",706
"96,050",542,0.23,"120,490","100,415","108,960",707
"105,250",438,0.38,"120,490","100,422","108,950",708
"107,100",411,0.42,"120,490","100,431","108,925",709
"117,350",31,0.96,"120,490","100,455","108,950",710
"114,500",118,0.83,"120,490","100,475","108,960",711
"112,240",220,0.69,"120,490","100,492","108,970",712
"113,840",152,0.79,"120,490","100,510","108,980",713
"117,310",33,0.95,"120,490","100,534","108,990",714
"115,560",86,0.88,"120,490","100,555","109,000",715
"107,260",414,0.42,"120,490","100,564","108,990",716
"104,260",460,0.36,"120,490","100,569","108,980",717
"105,250",446,0.38,"120,490","100,576","108,970",718
"105,520",441,0.39,"120,490","100,583","108,960",719
"115,280",100,0.86,"120,490","100,603","108,970",720
"109,630",341,0.53,"120,490","100,616","108,980",721
"81,590",627,0.13,"120,490","100,589","108,970",722
"117,080",37,0.95,"120,490","100,612","108,980",723
"117,230",34,0.95,"120,490","100,635","108,990",724
"117,150",37,0.95,"120,490","100,658","109,000",725
"102,110",503,0.31,"120,490","100,660","108,990",726
"50,360",697,0.04,"120,490","100,591","108,980",727
"115,560",89,0.88,"120,490","100,611","108,990",728
"116,610",54,0.93,"120,490","100,633","109,000",729
"80,770",635,0.13,"120,490","100,606","108,990",730
"110,600",308,0.58,"120,490","100,620","109,000",731
"115,290",105,0.86,"120,490","100,640","109,010",732
"108,460",385,0.47,"120,490","100,650","109,000",733
"112,710",209,0.72,"120,490","100,667","109,010",734
"109,070",367,0.50,"120,490","100,678","109,030",735
"114,810",122,0.83,"120,490","100,697","109,050",736
"110,290",326,0.56,"120,490","100,710","109,060",737
"111,540",269,0.64,"120,490","100,725","109,070",738
"117,270",34,0.95,"120,490","100,747","109,080",739
"112,560",216,0.71,"120,490","100,763","109,090",740
"81,680",643,0.13,"120,490","100,738","109,080",741
"118,260",14,0.98,"120,490","100,761","109,090",742
"111,870",257,0.65,"120,490","100,776","109,105",743
"111,760",262,0.65,"120,490","100,791","109,120",744
"113,160",193,0.74,"120,490","100,808","109,130",745
"112,130",248,0.67,"120,490","100,823","109,140",746
"76,290",664,0.11,"120,490","100,790","109,130",747
"103,520",500,0.33,"120,490","100,794","109,120",748
"101,790",524,0.30,"120,490","100,795","109,105",749
"89,630",616,0.18,"120,490","100,780","109,090",750
"112,090",250,0.67,"120,490","100,795","109,105",751
"116,990",45,0.94,"120,490","100,817","109,120",752
520,746,0.01,"120,490","100,683","109,105",753
"79,800",660,0.12,"120,490","100,656","109,090",754
"100,780",533,0.29,"120,490","100,656","109,080",755
"116,160",67,0.91,"120,490","100,676","109,090",756
"113,520",180,0.76,"120,490","100,693","109,105",757
"70,510",695,0.08,"120,490","100,654","109,090",758
"114,640",131,0.83,"120,490","100,672","109,105",759
"95,060",588,0.23,"120,490","100,665","109,090",760
"115,740",83,0.89,"120,490","100,684","109,105",761
"23,440",743,0.02,"120,490","100,583","109,090",762
"89,310",625,0.18,"120,490","100,568","109,080",763
"117,260",36,0.95,"120,490","100,590","109,090",764
"96,930",581,0.24,"120,490","100,585","109,080",765
"95,450",590,0.23,"120,490","100,579","109,070",766
"67,440",708,0.08,"120,490","100,535","109,060",767
"113,870",167,0.78,"120,490","100,553","109,070",768
"112,080",259,0.66,"120,490","100,568","109,080",769
"107,840",423,0.45,"120,490","100,577","109,070",770
"114,920",126,0.84,"120,490","100,596","109,080",771
"118,220",16,0.98,"120,490","100,619","109,090",772
"115,270",114,0.85,"120,490","100,638","109,105",773
"111,230",300,0.61,"120,490","100,651","109,120",774
"108,630",405,0.48,"120,490","100,662","109,105",775
"108,810",399,0.49,"120,490","100,672","109,090",776
"86,160",652,0.16,"120,490","100,653","109,080",777
"74,610",699,0.10,"120,490","100,620","109,070",778
"120,840",1,1.00,"120,840","100,646","109,080",779
"103,280",521,0.33,"120,840","100,649","109,070",780
"114,530",138,0.82,"120,840","100,667","109,080",781
"114,130",157,0.80,"120,840","100,684","109,090",782
"108,610",411,0.48,"120,840","100,694","109,080",783
"101,370",549,0.30,"120,840","100,695","109,070",784
"114,150",157,0.80,"120,840","100,712","109,080",785
"111,800",280,0.64,"120,840","100,726","109,090",786
"95,260",608,0.23,"120,840","100,720","109,080",787
"113,450",195,0.75,"120,840","100,736","109,090",788
"105,420",489,0.38,"120,840","100,742","109,080",789
"106,520",474,0.40,"120,840","100,749","109,070",790
"120,090",4,0.99,"120,840","100,773","109,080",791
"115,400",110,0.86,"120,840","100,792","109,090",792
"109,090",397,0.50,"120,840","100,802","109,090",793
"107,860",439,0.45,"120,840","100,811","109,090",794
"104,030",521,0.34,"120,840","100,815","109,080",795
"115,180",121,0.85,"120,840","100,833","109,090",796
"102,530",546,0.31,"120,840","100,835","109,080",797
"64,870",744,0.07,"120,840","100,790","109,070",798
"116,330",70,0.91,"120,840","100,810","109,080",799
"114,360",156,0.81,"120,840","100,827","109,090",800
"110,280",359,0.55,"120,840","100,839","109,090",801
"113,310",207,0.74,"120,840","100,854","109,090",802
"98,070",607,0.24,"120,840","100,851","109,090",803
"102,000",559,0.30,"120,840","100,852","109,090",804
"103,420",538,0.33,"120,840","100,855","109,080",805
"96,270",621,0.23,"120,840","100,850","109,070",806
"113,230",211,0.74,"120,840","100,865","109,080",807
"109,320",394,0.51,"120,840","100,875","109,090",808
"109,360",392,0.52,"120,840","100,886","109,090",809
"119,150",7,0.99,"120,840","100,908","109,090",810
"110,040",372,0.54,"120,840","100,920","109,105",811
"115,040",129,0.84,"120,840","100,937","109,120",812
"118,220",19,0.98,"120,840","100,958","109,130",813
"117,170",44,0.95,"120,840","100,978","109,140",814
"112,210",269,0.67,"120,840","100,992","109,150",815
"102,520",561,0.31,"120,840","100,994","109,140",816
"111,990",286,0.65,"120,840","101,007","109,150",817
"115,200",124,0.85,"120,840","101,025","109,160",818
"113,860",186,0.77,"120,840","101,040","109,185",819
"110,860",339,0.59,"120,840","101,052","109,210",820
"118,610",15,0.98,"120,840","101,074","109,215",821
"114,330",163,0.80,"120,840","101,090","109,220",822
"98,790",618,0.25,"120,840","101,087","109,215",823
"114,490",153,0.81,"120,840","101,103","109,220",824
"60,880",781,0.05,"120,840","101,055","109,215",825
"102,220",574,0.31,"120,840","101,056","109,210",826
"113,510",208,0.75,"120,840","101,071","109,215",827
"116,770",61,0.93,"120,840","101,090","109,220",828
"114,430",157,0.81,"120,840","101,106","109,245",829
"115,680",100,0.88,"120,840","101,124","109,270",830
"115,330",120,0.86,"120,840","101,141","109,275",831
"107,190",490,0.41,"120,840","101,148","109,270",832
"93,370",667,0.20,"120,840","101,139","109,245",833
"105,120",528,0.37,"120,840","101,143","109,220",834
"109,490",410,0.51,"120,840","101,153","109,245",835
"90,440",686,0.18,"120,840","101,141","109,220",836
"118,630",15,0.98,"120,840","101,162","109,245",837
"116,870",57,0.93,"120,840","101,180","109,270",838
"111,840",306,0.64,"120,840","101,193","109,275",839
"101,110",598,0.29,"120,840","101,193","109,270",840
"109,590",409,0.51,"120,840","101,203","109,275",841
"117,510",36,0.96,"120,840","101,222","109,280",842
"108,660",447,0.47,"120,840","101,231","109,275",843
"91,480",690,0.18,"120,840","101,220","109,270",844
"115,410",119,0.86,"120,840","101,236","109,275",845
"112,000",300,0.65,"120,840","101,249","109,280",846
"87,540",710,0.16,"120,840","101,233","109,275",847
"96,450",654,0.23,"120,840","101,227","109,270",848
